,Rating,Title,Review,Review_Date
166,5.0,"5.0 out of 5 stars
A good choice for upgrade","Nord CE 2 is a decent choice for someone looking to upgrade from an under 15k segment phone. Review after using the 6GB variant for 5 days:Pros:- Decent battery life and excellent charging speed- Smooth performance and display- Comparatively compact and light weight- ""Unofficial"" water resistance (read below)- Design and color is neatCons:- Speaker isn't great- Camera is okayish- Unsure of OS experience in the future, stable and bloat free as of nowDetailed:- Decent battery life and performance. I got around 7 to 8 hrs of screen time from battery at 100% to 20% with normal use with 4G internet (social media, chat, some camera and mobile hotspot tethering at 90HZ display refresh rate). Changing display refresh rate to 60Hz seems to improve battery drain, but 90Hz looks very smooth.- 65W fast charging is great, can charge from 20% to 100% in 30 minutes. Also not much heating during charging.- OS looks clean, some preinstalled apps could be uninstalled or disabled. But surprisingly found 3 file manager apps (of which two can be disabled) and two photos app (OnePlus Gallery and Google Photos app, which can't be uninstalled). Didn't find any bugs or functionality issue, no lags or stuttering. Apps open instantly and work fine. OxygenOS 11.3 with Feb 2022 security patch. I guess a stable Android 11 is better than a buggier Android 12 for most customers. But not sure what will happen from OxygenOS 12 which shares Oppo's ColorOS.- Some heating issue was there on a first day of use, but then got a system update and haven't noticed any heating afterwards.- Saw a rubber seal for the SIM tray, which could mean that there is some degree of water resistance, but there is no official IP rating. Also saw a YouTube video that tests the water resistance and the phone survived 15 min submersion in water. So there seems to be ""unofficial"" water resistance.- Cameras are okayish. Main cam takes good pictures at good lighting, but colors are a bit saturated. In wide angle camera, the exposure and color is less. Photos from selfie cam are a bit soft without any filters or modes. Haven't tested much low light or night photography.- Phone back panel is made of plastic, feels like plastic to touch but the blue color back panel looks really good. Good to hold in hand and use because of comparatively compact and thin size. A smaller bottom chin / bezel would have been better. The case provided is translucent and has a small pattern design (ie its not a plain).Overall it's a good phone to buy, you get some features like headphone jack and expandable memory which is good for people who have been using it from their previous phones.",27 February 2022
167,4.0,"4.0 out of 5 stars
Impressive Performance",The Phone came in great packaging and is really smooth to use.,5 April 2023
168,4.0,"4.0 out of 5 stars
Good",Camera 📸,8 April 2023
169,5.0,"5.0 out of 5 stars
This is my second oneplus mobile",Better than 7T after 2 year of 7t I switched beacuse of budget i got this but i m fully satisfied with this phone,4 June 2023
170,4.0,"4.0 out of 5 stars
Ok",I liked this,29 March 2023
171,4.0,"4.0 out of 5 stars
Good",Good,4 April 2023
172,5.0,"5.0 out of 5 stars
Good",Good,3 June 2023
173,5.0,"5.0 out of 5 stars
One plus",Nice smart phone... Price ke hisab sei smart phone😍,27 May 2023
174,5.0,"5.0 out of 5 stars
All features are good and good mobile.",It's a good product and works very fine.,29 May 2023
175,4.0,"4.0 out of 5 stars
Great budget OnePlus phone",ProsQualityExpandable ramPerformanceBattery charging speed and lifeDaylight cameraSub par night camGreat display and refresh rateConsFront camera is average and feels like Vivo cameraGpu could've been betterNight mode isn't greatWanted less bloatware,12 March 2023
176,4.0,"4.0 out of 5 stars
Average",Thik thak,2 April 2023
177,3.0,"3.0 out of 5 stars
Good",Good Product,27 May 2023
178,3.0,"3.0 out of 5 stars
Ok",Ok,27 May 2023
179,3.0,"3.0 out of 5 stars
Good",Good,30 May 2023
180,5.0,"5.0 out of 5 stars
Great Phone",Great Phone As Per Cost And 5G,Reviewed in India 🇮🇳 on 27 May 2023
181,4.0,"4.0 out of 5 stars
iqoo is better than this about net speed",iqoo is better than this about net speed,Reviewed in India 🇮🇳 on 17 April 2023
182,3.0,"3.0 out of 5 stars
Very good product,Battery low problem only ,",Ok,Reviewed in India 🇮🇳 on 30 May 2023
183,5.0,"5.0 out of 5 stars
BEST IN BUDGET",Good Design & Original Product packaging.,Reviewed in India 🇮🇳 on 29 May 2023
184,5.0,"5.0 out of 5 stars
Good",Really enjoying to have it,Reviewed in India 🇮🇳 on 29 May 2023
185,4.0,"4.0 out of 5 stars
Good phone in this range",Good phone,Reviewed in India 🇮🇳 on 31 March 2023
186,5.0,"5.0 out of 5 stars
Very good device",Awesome phone. OnePlus Never disappoints.,Reviewed in India 🇮🇳 on 25 May 2023
187,5.0,"5.0 out of 5 stars
One plus Nord ce2","It's has amazing features, with one of best camera & outer design.I like this phone.",Reviewed in India 🇮🇳 on 15 May 2023
188,4.0,"4.0 out of 5 stars
Good",Nice,Reviewed in India 🇮🇳 on 29 March 2023
189,5.0,"5.0 out of 5 stars
Very good 👍",This is a good product in price,Reviewed in India 🇮🇳 on 25 May 2023
190,3.0,"3.0 out of 5 stars
Best review","Not to select this mobile anymore as hanging issue, game not playing properly, photo clarity is average.",Reviewed in India 🇮🇳 on 17 May 2023
191,4.0,"4.0 out of 5 stars
Good phone",Camera avargeOverall good,Reviewed in India 🇮🇳 on 1 April 2023
192,4.0,"4.0 out of 5 stars
One plus Nord ce2",Not better mobile than other brands in this price range,Reviewed in India 🇮🇳 on 30 March 2023
193,4.0,"4.0 out of 5 stars
Nice",Ghhh,Reviewed in India 🇮🇳 on 2 April 2023
194,4.0,"4.0 out of 5 stars
Phone is good",Problem with battery. Charges fast but battery back up not great when compared to Samsung.,Reviewed in India 🇮🇳 on 1 April 2023
195,5.0,"5.0 out of 5 stars
Phone was stolen, please help me to find.",Product was good. But Lost/Theft,Reviewed in India 🇮🇳 on 29 May 2023
196,4.0,"4.0 out of 5 stars
Better",,Reviewed in India 🇮🇳 on 1 April 2023
197,5.0,"5.0 out of 5 stars
Very good product",Good camera battery life,Reviewed in India 🇮🇳 on 30 May 2023
198,4.0,"4.0 out of 5 stars
Not for calling","Its not for calling, every single time when you make call or received a call it going to hold or recording or mute or ended, so please don't buy if you want to make phone call with this phone",Reviewed in India 🇮🇳 on 12 March 2023
199,4.0,"4.0 out of 5 stars
Very nice mobile",Very nice mobile but delhivery is  very late about 10 days.,Reviewed in India 🇮🇳 on 24 March 2023
200,3.0,"3.0 out of 5 stars
Problem",Not a good product 😕😞,24 May 2023
201,5.0,"5.0 out of 5 stars
Exalent",All is goodProsecerCemara batteryCondition,22 May 2023
202,5.0,"5.0 out of 5 stars
Many many Best wishes to Amazon.","I like it's touch is so smooth, display quality good, i like it's camera too. Good quality pictures. Network connectivity is  best .",7 May 2023
203,4.0,"4.0 out of 5 stars
Oneplus",Budget phone,27 March 2023
204,3.0,"3.0 out of 5 stars
Camera",Ok ok product,16 May 2023
205,5.0,"5.0 out of 5 stars
Super wonderful colour and design one plus",Super wonderful colour and design one plus,21 May 2023
206,3.0,"3.0 out of 5 stars
Average Phone. So keep average expectations.","Writing the reviews after 3 days of UsageDesign: Phone's design is good looking and decent. The phone sits well in the hands but has to be used with a cover due to its glossy finish at the back. The phone comes with a cover and the screen cover as well. There is one speaker besides the charging point and there's a 3.5mm jack as well. Volume buttons are to the left side and the front camera is placed at the top left corner of the phone.Performance: Good performance. I tried gaming on this phone with high specs and found no issues, no major lags found. Yeah the phone heats up a bit after continuous usage. Continuous calls will heat the phone as well. Heating issues reported on other OnePlus devices are still being noticed here in this phone but not to thay extent, seems that OnePlus has worked on it but not to a greater extent! Apps work smoothly as far as performance is concerned. Unlocking phone is quick. Android 12 could have made this phone a perfect buy, but that's not a deal breaker either as OnePlus has promised a guaranteed 2 year Phone updates and 3 years security updates.Battery: Okayish. If you're a gamer or heavy user like viewing lot of videos etc, you'll have to charge your phone twice a day. For a Average user this phone will get 1 day enough to survive. Battery drains are worked but again not to a great extent. But that is coped up with the 65W charger which as per my real time experiments charged from 0 to 80 in 25 mins not 15 mins claimed by OnePlus. Battey improvements must be done by OnePlus further.Camera: Decent, but not impressive. 64MP is what on the papers but realme sensors work good versus this Phone. Night photos are not sharp as well. Colors are thrown by the AI but still would like to have improvements on the camera perspective. Definitely not the OnePlus benchmark cams for sure.Music, Audio, Video, Display: The speakers are not dobly ones but do the job wonderfully. Enough sound and no issues with video calls. Watching videos and graphics are good, impressed here. Phone will give you two options of 60 hz and 90 hz display rates with 90 as default and this too does the job very well. Scrolling and switching between the apps works smooth.Overall its a decent phone. The issue stands with longetivity of the Mediatek Processor and OnePlus support to this phone. As per my views if you're a gamer, would suggest not to go with this phone. If you're a normal user and charging phone twice a day is not a concern for you, go for it. If you are user having expectations from camera performance, don't go with this phone. If you're a user who wants decent performance and camera, then go for this phone.Will update my reviews ad and when I keep using this phone and find anything.",28 February 2022
207,3.0,"3.0 out of 5 stars
NOT GOOD ............AS EXPECTED  FROM ONEPLUS","PERFORMANCE IS NOT GOOD AS EXPECTED THE BRAND  ONEPLUS , OVERALL GOOD BUT NOT BEST AS COMAPRE TO OTHERS AND MANY LACK FOUND.",12 May 2023
208,5.0,"5.0 out of 5 stars
Love 💖",Nice mobile ☺️ great thank you Amazon,23 May 2023
209,4.0,"4.0 out of 5 stars
Nice product",Tech term : camera and battery life is good,22 March 2023
210,4.0,"4.0 out of 5 stars
Nice phone in this range",The phone is good but have less features.,20 March 2023
211,5.0,"5.0 out of 5 stars
Good",,23 May 2023
212,4.0,"4.0 out of 5 stars
All quality good",Anurag Kumar shakya kunwargaon budaun uttar pradeshVery very nice and good quality products services provideCamera quality good battery quality goodAnd fingerprint scanner good,12 March 2023
213,5.0,"5.0 out of 5 stars
TECNO PHANTOM V FOLD",TECNO PHANTOM V is the most powerful phone in this Price.It has 7.85 inch 2K plus AMOLED Display.16+32 MP Selfie Camera.50+50+13MP Rear Camera.Big 5000 mAh battery with 45w fast Charging and charger comes inbox which is a big surprise as no other phone in this segment has inbox charger.,24 April 2023
214,5.0,"5.0 out of 5 stars
Camara quality is excellent",like,23 May 2023
215,4.0,"4.0 out of 5 stars
Posting after 1 month of use","Well, mobile perform wellCamera- 8/10Processor- 9/10 (for non gamer)Software- 7/10 ( not able to call while on wifi turned on)Charging- 10/10Overall experience is nice.You can go for it",7 March 2023
216,5.0,"5.0 out of 5 stars
N.1",N.1,24 May 2023
217,4.0,"4.0 out of 5 stars
Good",Best phone of this price,23 March 2023
218,5.0,"5.0 out of 5 stars
Worth buying it",Very good phone.,20 May 2023
219,4.0,"4.0 out of 5 stars
Value for money",Excellent mobile...,19 March 2023
220,5.0,"5.0 out of 5 stars
Good",Good,Reviewed in India 🇮🇳 on 24 May 2023
221,5.0,"5.0 out of 5 stars
Product",Nice,Reviewed in India 🇮🇳 on 19 May 2023
222,4.0,"4.0 out of 5 stars
Good",,Reviewed in India 🇮🇳 on 22 March 2023
223,5.0,"5.0 out of 5 stars
Good product",Nice,Reviewed in India 🇮🇳 on 23 May 2023
224,5.0,"5.0 out of 5 stars
Good",Overall good quality,Reviewed in India 🇮🇳 on 21 May 2023
225,5.0,"5.0 out of 5 stars
One plus",Nice product,Reviewed in India 🇮🇳 on 20 May 2023
226,4.0,"4.0 out of 5 stars
Nice",,Reviewed in India 🇮🇳 on 19 March 2023
227,5.0,"5.0 out of 5 stars
Nfc",Nfc not support,Reviewed in India 🇮🇳 on 23 May 2023
