,Rating,Title,Review,Review_Date
215,4.0,Posting after 1 month of use,"Well, mobile perform wellCamera- 8/10Processor- 9/10 (for non gamer)Software- 7/10 ( not able to call while on wifi turned on)Charging- 10/10Overall experience is nice.You can go for it",7 March 2023
216,5.0,N.1,N.1,24 May 2023
217,4.0,Good,Best phone of this price,23 March 2023
218,5.0,Worth buying it,Very good phone.,20 May 2023
219,4.0,Value for money,Excellent mobile...,19 March 2023
220,5.0,Good,Good,24 May 2023
221,5.0,Product,Nice,19 May 2023
222,4.0,Good,,22 March 2023
223,5.0,Good product,Nice,23 May 2023
224,5.0,Good,Overall good quality,21 May 2023
225,5.0,One plus,Nice product,20 May 2023
226,4.0,Nice,,19 March 2023
227,5.0,Nfc,Nfc not support,23 May 2023
228,5.0,Value for money,Suberpb mobile,21 May 2023
229,5.0,Deepak singh,Good product,21 May 2023
230,3.0,Not met expectations,Camera and display not met expextations not worth for the price.,10 May 2023
231,5.0,Nice,GoodGood,20 May 2023
232,4.0,Okay for the budget phone.,Operating system and multitasking is good for the budget phone. Its the 2nd day of usage and seems battery drains a bit faster than I thought (Maybe because I used samsung before that's why I feel it that way) else decent for the budget phone.,3 March 2023
233,4.0,Camera quality super 👍,,24 March 2023
234,5.0,A good product in this price range.,A good product in this price range.,22 May 2023
235,3.0,Nice product,Charging part not ok,8 May 2023
236,5.0,Nice mobile,Good battery,21 May 2023
237,5.0,Good,Very good,24 May 2023
238,3.0,Display quality samsung m32 vs nord ce 2 lite,"The media could not be loaded.
                



 Average display quality",7 June 2023
239,5.0,Go for it,Nice mobile great camera procesorr and battery back up.,11 May 2023
240,5.0,Smooth & steady,In this cost this might be one of the best phone.,11 May 2023
241,4.0,Mast,Very good this phone,17 March 2023
242,3.0,Good phone,Nice camera,9 May 2023
243,3.0,One'plus,Owsm phone,11 May 2023
244,4.0,Nice,Thikk hai,24 March 2023
245,2.0,Android Auto Doesn't Work || UPI Apps don't work on Roaming,"Bought it 19 August. Regretting since 20 August.Took me a while to figure out how to start Android Auto by default when plugged into a car (you have to manually enable Android Auto the first time). First time I plugged it in I was in a busy road and was unsure which way to go. The phone just wouldn't pick up Android Auto. I had to manually configure it later on after watching a couple of videos on YT. Since then, whenever I plug it in my car, I keep getting the pop-up that asks me to choose whether I want to ""Use USB to - Charge Only - or Transfer Files/Android Auto - or Transfer Photos"". No matter how many times I select Android Auto, the same thing keeps popping up, and Android Auto DOES NOT WORK. Never faced this problem with my old Redmi Note 5 Pro.When I was roaming outside my home circle (Kolkata) for a few weeks, the following apps didn't work: Zomato, PhonePe, Paytm. I had read before ordering the phone that they don't always optimize apps for non-Snapdragon processors. With its Mediatek Dimensity 900 ""monster of a chipset"", my phone itself turned into a monster and betrayed me when I needed it most. I couldn't order food, and GPay was my only savior for payment through QR code scanning. Only at my room with a wifi, these apps worked. Then when I came back to Kolkata again these apps started working fine.When I drive 550km to my hometown, there are long stretches when there is no network, yet on my previous phone, Android Auto would continue to work as the car/phone was probably following its GPS. I could rely on it. Since purchasing this phone, I don't have the confidence any more that Android Auto will even work in an area with full network, let alone in an area without any.When connected for even 5 minutes on USB to car, the phone heats up. More than once it simply hung up and stopped functioning. The fingerprint sensor often is not able to read the fingerprint.There are pros - the 65W charging is super fast; and the camera is reasonably good (if it weren't on a 25k phone, that would be another star taken away).Overall, I am dissatisfied and disillusioned with the phone. Better to buy a top model Maruti Swift with all features abnd accessories than a lowest model Hyundai Creta with zero features and accessories. For the 25k price range, it's better to go for a Redmi phone with top specs than the lowest end OnePlus phones. I don't know about other OnePlus models but this one is a disaster.Severely disappointed.",8 November 2022
246,4.0,Exllcent,No,22 March 2023
247,5.0,🫶🏻,"The mobile is best camera, processor all good",13 May 2023
248,3.0,I'm not satisfied from video quality..,"I'm not satisfied from video quality, back looks, and most important delivery boy behaviour...",1 May 2023
249,4.0,Nice,Superb,23 March 2023
250,4.0,GO AHEAD ..,CAMERA FOR THIS VALUE OF PHONE AWSOME,15 March 2023
251,4.0,Decent phone at this price,"Decent phone at this price, so far liking it it has a decent built, and photos are more of natural that the photos come out the way it is.",2 March 2023
252,4.0,So good,Best Mobile in lowrange,18 March 2023
253,5.0,Camera quality is good,Camera is nice,13 May 2023
254,5.0,oneplus good product,"good phone, worh of buying",13 May 2023
255,5.0,Excellent,Does the job! I. Quite impressed with its features. Just go for it.,5 May 2023
256,5.0,Good phone,Like this phone very much.,14 May 2023
257,4.0,Good experience on using this,Battery is little low compared to others,14 March 2023
258,5.0,Mid ranger Flagship.,I got this mobile for ₹ 16999 which was an awesome deal for me. I have rated this phone based on 5 rating points.Delivery- 5/5 was superfast and exchange took place with ease and got offer of extraa ₹3000 discount.Packaging- 5/5 Packaging was awesome by amazon and Oneplus packaging is clean and very good all the documents including Red Cable Membership card got 3 months extended warranty using this.Charging-5/5 65 watt charger is already provided in the box which phone supports very nice move not like other companies. Charging cable is of good quality and charger as well.Looks- 4.5/5 Aesthetic wise its premium with glass back and curved edges and metal frame. camera bump is not very much unusual and gives decent look to phone. Inbox provided cover is of very good quality and looks very good. It feels good to hold and not feel very bulky termed as slimmest oneplus phone. Lower chin is on big side could be a bit smaller.Connectivity-5/5 Total number of 5G band supported is 7 and the phone supports VOWIFI on both sim. It supports dual 5G which I feel is future proof. Bluetooth connectivity is awesome with earbuds. It also supports dual band wifi. Its has got triple slot.O.S-4/5 Only issues is that it runs on Android 11 out of the box but with latest android security update and future update promises. OS is very smooth no lags were found. Always on display is very good. Customization is top notch.Sensor-5/5 It has got all the sensors as required including step counter.Battery-5/5 Charging from 0-100 hardly takes time with in box charger. If AOD is on and little battery consumption is on higher side with 90hz screen. I feel its good with F-amoled display.Screen-5/5 Fell in love with it in display fingerprint scanner is very good and display is bright enough at this price point better than MI phones. Display is immersive. It supports HDR10+ and comes with corning gorilla glass 5.Camera-4/5 Back camera is good with natural light and though struggles in low light.Dark mode does a good job.4K video is supported at 30fps Selfie camera is good with lot of features. No OIS is provided in both the camera. But EIS present.Calling- Its very loud and clear and no issues found.Perfomance-5/5 taking pricing point into consideration its good mid ranger chipset works well with heavy games at medium setting and normal day to day operations are carried out without any lags.GB ram is enough for daily operation.My recommendation is that if you get this phone at ₹20K the its a very good deal without any single thought go for it. However if you are a gamer and want a phone below 20K then you can go for Infinix 5G. However If you want a good camera phone at same price point of this then go for Realme 9 PRO Plus without any thought as camera is excellent for still photos but you will have to compromise with display.,27 February 2022
259,4.0,Good under 20k one plus,Good under 20k one plus,15 March 2023
260,4.0,Good,Good,14 March 2023
261,5.0,Worth buying,I wanted to review only after using it for sometime. It's been 6 months since I have been using it and it's awesome 😎.  I liked a lot about the picture qualities and its way too good compare to other model with this price. I strongly recommend to go for it if you are looking for a budget friendly one,13 April 2023
